t-data,H2O2-data,HO2-data,OH-data,t-model,H2O2-model,HO2-model,OH-model
34.400000000000006,6037.0,527.85,0.18,34.40000000000001,5961.880260257932,534.4209184367699,5.151806278852003e-05
34.6,5957.0,525.85,0.18,34.60000000000001,5961.859957251111,533.381067133639,5.0325885116904503e-05
34.800000000000004,6158.0,476.85,0.18,34.80000000000001,5961.843042066381,532.3361602440139,4.916801782629381e-05
35.0,6002.0,564.85,-0.82,35.000000000000014,5961.7827800803725,531.4589470568553,4.804328192130365e-05
35.2,5952.0,518.85,0.18,35.20000000000001,5961.713971643477,530.6075369639511,4.695054543872061e-05
35.400000000000006,5947.0,473.85,0.18,35.40000000000001,5961.671058700028,529.6601753916098,4.588872131372225e-05
35.6,5930.0,516.85,0.18,35.60000000000001,5961.650508474367,528.6340903153338,4.485676535448227e-05
35.800000000000004,5907.0,535.85,0.18,35.80000000000001,5961.63334134722,527.6030697239161,4.385367431907194e-05
36.0,5849.0,519.85,0.18,36.000000000000014,5961.5728982097935,526.7361661109752,4.287848408894448e-05
36.2,5927.0,521.85,-0.82,36.20000000000001,5961.503923170715,525.8945262308771,4.193026793363776e-05
36.400000000000006,5992.0,564.85,-0.82,36.40000000000001,5961.460802765022,524.958998644743,4.100813486165717e-05
36.6,6007.0,526.85,-0.82,36.60000000000001,5961.440010136118,523.946440075292,4.011122805280566e-05
36.800000000000004,5888.0,546.85,-0.82,36.80000000000001,5961.4225960390395,522.9290615951073,3.9238723367511825e-05
37.0,5977.0,569.85,0.18,37.000000000000014,5961.36197504253,522.0723123532604,3.838982792897345e-05
37.2,5942.0,511.85,-0.82,37.20000000000001,5961.292836362724,521.2403003502712,3.756377877418271e-05
37.400000000000006,5990.0,543.85,1.18,37.40000000000001,5961.249512455818,520.3164120436925,3.675984157013182e-05
37.6,6003.0,491.85,0.18,37.60000000000001,5961.228482236103,519.3171424228141,3.59773093917157e-05
37.800000000000004,5988.0,493.85,0.18,37.80000000000001,5961.210826077338,518.3131661202756,3.5215501558052266e-05
38.0,6053.0,475.85,-0.82,38.000000000000014,5961.150030372518,517.4664220799565,3.4473762524131626e-05
38.2,5940.0,532.85,0.18,38.20000000000001,5961.080730841727,516.6439024325352,3.375146082488429e-05
38.400000000000006,5967.0,554.85,1.18,38.40000000000001,5961.0372072327145,515.7314656032848,3.304798806892638e-05
38.6,6081.0,493.85,1.18,38.60000000000001,5961.015944084623,514.7452542424194,3.2362757979396574e-05
38.800000000000004,5922.0,471.85,0.18,38.80000000000001,5960.998050651883,513.7544460058205,3.169520547944708e-05
39.0,5979.0,538.85,-0.82,39.000000000000014,5960.937083379002,512.9175592612769,3.1044785820088826e-05
39.2,5895.0,525.85,1.18,39.20000000000001,5960.8676258057085,512.1043967716284,3.0410973748221435e-05
39.400000000000006,6066.0,532.85,-0.82,39.40000000000001,5960.823906266255,511.2032259964709,2.9793262712799276e-05
39.6,5962.0,489.85,-0.82,39.60000000000001,5960.802414783043,510.22984634248684,2.9191164107200233e-05
39.800000000000004,5966.0,503.85,0.18,39.80000000000001,5960.784288770483,509.25197697090834,2.860420654597055e-05
40.0,5920.0,509.85,-0.82,40.000000000000014,5960.723152977628,508.4248034188337,2.8031935174220316e-05
40.2,5961.0,494.85,1.18,40.20000000000001,5960.653540075456,507.62086658751196,2.74739110080389e-05
40.400000000000006,6109.0,521.85,0.18,40.40000000000001,5960.60962827145,506.7307810310717,2.692971030438899e-05
40.6,6071.0,522.85,-0.82,40.60000000000001,5960.587912933739,505.77001174765394,2.6398923959021604e-05
40.800000000000004,5879.0,467.85,-0.82,40.80000000000001,5960.569558946396,504.8048564093029,2.5881156931033566e-05
41.0,5934.0,540.85,-0.82,41.000000000000014,5960.508257699341,503.9872521405289,2.537602769276298e-05
41.2,5901.0,492.85,-0.82,41.20000000000001,5960.438492221531,503.1924090996494,2.4883167703788487e-05
41.400000000000006,5990.0,474.85,-0.82,41.40000000000001,5960.394391805358,502.3132297892377,2.4402220907863695e-05
41.6,6010.0,506.85,2.18,41.60000000000001,5960.372457031825,501.3648533552523,2.3932843251680373e-05
41.800000000000004,5808.0,477.85,-0.82,41.80000000000001,5960.353879584721,500.4121919780324,2.3474702224412424e-05
42.0,5869.0,524.85,1.18,42.000000000000014,5960.292415880343,499.6040161308758,2.302747641704773e-05
42.2,5990.0,528.85,-0.82,42.20000000000001,5960.222500514,498.81813781333284,2.2590855100567037e-05
42.400000000000006,5906.0,467.85,-0.82,42.40000000000001,5960.178215049575,497.9496898321676,2.216453782207786e-05
42.6,5978.0,486.85,1.18,42.600000000000016,5960.156065154244,497.01349368837936,2.1748234018057932e-05
42.800000000000004,5948.0,503.85,1.18,42.80000000000001,5960.137268659845,496.07311107584485,2.134166264390592e-05
43.0,5894.0,480.85,-0.82,43.000000000000014,5960.0756454249595,495.2742260109747,2.0944551819038856e-05
43.2,5874.0,538.85,-0.82,43.20000000000001,5960.005582794814,494.4971862748712,2.0556638486814137e-05
43.400000000000006,5832.0,484.85,1.18,43.40000000000001,5959.9611157686795,493.6392984327687,2.0177668088590787e-05
43.6,6007.0,496.85,-0.82,43.600000000000016,5959.938754975026,492.7150744157911,1.9807394251279744e-05
43.800000000000004,5888.0,514.85,-0.82,43.80000000000001,5959.919743767099,491.78675908907474,1.9445578487765236e-05
44.0,5877.0,484.85,0.18,44.000000000000014,5959.857963941653,490.9970262647255,1.9091989909610457e-05
44.2,5881.0,481.85,0.18,44.20000000000002,5959.7877566999605,490.22869756641023,1.874640495149022e-05
44.400000000000006,5952.0,456.85,0.18,44.400000000000006,5959.743111572004,489.381199996063,1.8408607106821007e-05
44.60000000000001,6038.0,531.85,0.18,44.60000000000001,5959.720544028368,488.46874360914916,1.8078386674084464e-05
44.8,5932.0,447.85,0.18,44.80000000000001,5959.701322329763,487.55228949169594,1.775554051336606e-05
45.0,5914.0,460.85,1.18,45.000000000000014,5959.63938871886,486.7715770098537,1.74398718126535e-05
45.2,5923.0,456.85,1.18,45.20000000000002,5959.569039388728,486.0118381649888,1.7131189863461903e-05
45.400000000000006,5932.0,462.85,0.18,45.400000000000006,5959.524219502386,485.174566696418,1.682930984537382e-05
45.60000000000001,5943.0,483.85,0.18,45.60000000000001,5959.501449250063,484.2736786482878,1.6534052619102175e-05
45.8,6031.0,479.85,-0.82,45.80000000000001,5959.482021204309,483.36888340403533,1.6245244527702782e-05
46.0,5928.0,445.85,0.18,46.000000000000014,5959.419936624399,482.59705855339814,1.5962717205581448e-05
46.2,6014.0,463.85,0.18,46.20000000000002,5959.349447748158,481.8457873508221,1.5686307394957245e-05
46.400000000000006,6022.0,492.85,0.18,46.40000000000002,5959.304456415335,481.0185793176599,1.541585676945985e-05
46.60000000000001,5904.0,481.85,-0.82,46.60000000000001,5959.2814874252135,480.12906369709816,1.5151211764554007e-05
46.8,5961.0,480.85,-0.82,46.80000000000001,5959.261857086451,479.2357291747557,1.489222341449867e-05
47.0,5996.0,484.85,-0.82,47.000000000000014,5959.199624275362,478.47266253467546,1.46387471955621e-05
47.2,5941.0,521.85,-0.82,47.20000000000002,5959.128998320611,477.72973983660705,1.4390642875227217e-05
47.400000000000006,5991.0,468.85,1.18,47.40000000000002,5959.08383876732,476.9124363523003,1.414777436713392e-05
47.60000000000001,5937.0,489.85,0.18,47.60000000000001,5959.060674913696,476.0341016645351,1.3910009591516655e-05
47.8,5925.0,436.85,0.18,47.80000000000001,5959.040846246431,475.15203388383037,1.3677220340907002e-05
48.0,6020.0,474.85,0.18,48.000000000000014,5958.97846791678,474.3975974676148,1.3449282150881202e-05
48.2,5842.0,435.85,1.18,48.20000000000002,5958.9077073413255,473.6629050840322,1.3226074175643011e-05
48.400000000000006,5998.0,470.85,1.18,48.40000000000002,5958.862382751655,472.85534964804106,1.3007479068241544e-05
48.60000000000001,6027.0,417.85,-0.82,48.60000000000001,5958.8390278379065,471.988008022941,1.2793382865233027e-05
48.8,5834.0,484.85,-0.82,48.80000000000001,5958.819004724115,471.1170169672632,1.2583674875603902e-05
49.0,6017.0,494.85,1.18,49.000000000000014,5958.756483524612,470.3710853926764,1.2378247573781045e-05
49.2,5978.0,460.85,-0.82,49.20000000000002,5958.685590723955,469.6445076048626,1.2176996496562589e-05
49.400000000000006,6098.0,489.85,2.18,49.40000000000002,5958.64010420465,468.8465470716511,1.197982014381031e-05
49.60000000000001,5924.0,464.85,-0.82,49.60000000000001,5958.6165619459825,467.9900146342445,1.1786619882751597e-05
49.8,5929.0,455.85,-0.82,49.80000000000001,5958.596348184893,467.1299140499871,1.1597299855745703e-05
50.0,6068.0,475.85,1.18,50.000000000000014,5958.5336867344,466.39236320404245,1.141176689137579e-05
50.2,5985.0,478.85,0.18,50.20000000000002,5958.462664085674,465.67378517193475,1.1229930418733508e-05
50.400000000000006,5947.0,483.85,1.18,50.40000000000002,5958.417018696431,464.8852686817297,1.105170238476913e-05
50.60000000000001,5989.0,413.85,-0.82,50.60000000000001,5958.3932927346395,464.03936508137474,1.0876997174586599e-05
50.8,5877.0,420.85,0.18,50.80000000000001,5958.37289203251,463.18997308522023,1.0705731534566743e-05
51.0,5995.0,441.85,0.18,51.000000000000014,5958.310092834825,462.46068393131094,1.0537824498207542e-05
51.2,5939.0,466.85,0.18,51.20000000000002,5958.238942592793,461.7499961256578,1.0373197314575308e-05
51.400000000000006,6019.0,459.85,1.18,51.40000000000002,5958.193141275432,460.97077804896566,1.0211773379265098e-05
51.60000000000001,5910.0,471.85,1.18,51.60000000000001,5958.16923514009,460.13532802103333,1.0053478167772578e-05
51.8,6048.0,454.85,-0.82,51.80000000000001,5958.148651124853,459.2964662410127,9.898239171184398e-06
52.0,6031.0,441.85,0.18,52.000000000000014,5958.085716752899,458.57531658714436,9.745985834097614e-06
52.2,6032.0,422.85,0.18,52.20000000000002,5958.014441280245,457.87240492075006,9.59664949468265e-06
52.400000000000006,5917.0,435.85,-0.82,52.40000000000002,5957.968487020935,457.1023380346926,9.450163326807871e-06
52.60000000000001,5954.0,439.85,0.18,52.60000000000001,5957.944404228711,456.277167267078,9.306462284147147e-06
52.8,5985.0,479.85,0.18,52.80000000000001,5957.923640467426,455.4486603221223,9.165483046195348e-06
53.0,5917.0,457.85,1.18,53.000000000000014,5957.860573351087,454.7355340935819,9.027163966119482e-06
53.2,5877.0,443.85,-0.82,53.20000000000002,5957.78917483877,454.0402916094338,8.89144502037648e-06
53.400000000000006,5987.0,456.85,-0.82,53.40000000000002,5957.743070471782,453.27923512983983,8.758267760031314e-06
53.60000000000001,5929.0,437.85,0.18,53.60000000000001,5957.718814408439,452.46417502315114,8.627575263711897e-06
53.8,5995.0,444.85,-0.82,53.80000000000001,5957.697874377689,451.64585155738604,8.499312092139857e-06
54.0,6040.0,429.85,0.18,54.000000000000014,5957.634676994023,450.94063096108215,8.373424244178713e-06
54.2,6133.0,464.85,0.18,54.20000000000002,5957.563157718541,450.2529476849968,8.249859114343364e-06
54.400000000000006,6000.0,405.85,1.18,54.40000000000002,5957.5169061079505,449.5007602396252,8.128565451717151e-06
54.60000000000001,5879.0,433.85,0.18,54.60000000000001,5957.492480137131,448.6956437690226,8.009493320224774e-06
54.8,5952.0,455.85,-0.82,54.80000000000001,5957.471367230039,447.88733645800477,7.892594060211562e-06
55.0,5871.0,483.85,1.18,55.000000000000014,5957.408041818184,447.1899133627887,7.77782025128155e-06
55.2,5965.0,402.85,0.18,55.20000000000002,5957.336403774108,446.50969032814896,7.665125676348594e-06
55.400000000000006,5882.0,425.85,-0.82,55.40000000000002,5957.290007558768,445.7662394619606,7.5544652868568025e-06
55.60000000000001,5926.0,422.85,-0.82,55.60000000000001,5957.265414872305,444.97090662205824,7.445795169128054e-06
55.8,5949.0,442.85,0.18,55.80000000000001,5957.244132398476,444.1724515735021,7.339072511796234e-06
56.0,5928.0,449.85,0.18,56.000000000000014,5957.180681391769,443.48271008102284,7.234255574289258e-06
56.2,5999.0,419.85,-0.82,56.20000000000002,5957.1089268415235,442.8098382038423,7.131303656321601e-06
56.400000000000006,6032.0,417.85,-0.82,56.40000000000002,5957.062388816657,442.0749860524322,7.030177068361428e-06
56.60000000000001,6017.0,401.85,0.18,56.60000000000001,5957.037632662599,441.28927544527596,6.930837103037843e-06
56.80000000000001,5960.0,431.85,1.18,56.80000000000001,5957.016183902153,440.5005107239132,6.83324600745513e-06
57.0,6004.0,423.85,-0.82,57.000000000000014,5956.952609560212,439.81834205478845,6.737366956382095e-06
57.2,5957.0,411.85,0.18,57.20000000000002,5956.880740547651,439.1527207588475,6.643164026285903e-06
57.400000000000006,6102.0,445.85,-0.82,57.40000000000002,5956.834063328213,438.4263366146148,6.550602170180933e-06
57.60000000000001,5935.0,458.85,1.18,57.60000000000001,5956.809146810765,437.6500927843794,6.4596471932643195e-06
57.80000000000001,5926.0,416.85,0.18,57.80000000000001,5956.787534937907,436.8708609327525,6.3702657293109385e-06
58.0,5985.0,450.85,-0.82,58.000000000000014,5956.723839498733,436.19615722504625,6.282425217801602e-06
58.2,5945.0,402.85,-0.82,58.20000000000002,5956.651858091463,435.5376849851638,6.196093881759254e-06
58.400000000000006,6004.0,431.85,1.18,58.40000000000002,5956.605044297847,434.8196381110472,6.1112407062688916e-06
58.60000000000001,5952.0,427.85,0.18,58.60000000000001,5956.579970477703,434.05270784988676,6.02783541765783e-06
58.80000000000001,5928.0,424.85,1.18,58.80000000000001,5956.5581985960125,433.2828548094032,5.945848463313846e-06
59.0,5957.0,410.85,1.18,59.000000000000014,5956.4943842383545,432.6155108850922,5.865250992119572e-06
59.2,5959.0,426.85,-0.82,59.20000000000002,5956.422292386906,431.9640917612266,5.786014835482238e-06
59.400000000000006,5980.0,397.85,-0.82,59.40000000000002,5956.375344484829,431.25425864651976,5.70811248893876e-06
59.60000000000001,5951.0,424.85,-0.82,59.60000000000001,5956.350116330093,430.4964929276882,5.631517094316814e-06
59.80000000000001,5764.0,398.85,2.18,59.80000000000001,5956.328187502769,429.7358663597794,5.55620242243329e-06
